Date of Report,Longitude,Latitude,County,Sub-County,Ward,Village,Animals Affected,Signs of Disease,Total Number of Animals in the herd,Number Sick,Number Dead
2026-07-28,41.0584612,3.0567087,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",70,10,1
2026-07-28,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Discharge from the eyes (Machozi), Nasal discharges (Makamasi)]",100,10,1
2026-07-28,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",80,30,2
2026-07-28,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Discharge from the eyes (Machozi), Nasal discharges (Makamasi)]",79,15,1
2026-08-01,37.5869163,0.3657793,Isiolo,Isiolo,Burat,Alamach ,Goats,[Abortions (Mimba Kutoka)],83,2,0
2026-08-01,41.4166894,3.3821027,Mandera,Lafey,Fino,Fino,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara), Difficulty breathing (Kushindwa Kupumua)]",50,30,20
2026-08-01,41.4166894,3.3821027,Mandera,Lafey,Fino,Fino ,Camel,"[Pouring Saliva (Kumwaga mate), Swollen glands, Skin swellings (uvimbe wa ngozi)]",50,30,20
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",30,19,6
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",18,8,1
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",8,6,2
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",5,4,2
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",24,16,2
2026-08-01,40.860636,4.1187964,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",12,8,2
2026-07-21,41.012458,3.4086226,Mandera,Lafey,Warankara,Warankara ,Goats,[Diarrhoea (Kuhara)],32,2,0
2026-08-01,41.012458,3.4081352,Mandera,Lafey,Warankara,Unknown,Camel,[Skin swellings (uvimbe wa ngozi)],52,21,0
2026-08-01,41.012458,3.4081352,Mandera,Lafey,Warankara,Unknown,Goats,[Diarrhoea (Kuhara)],59,1,1
2026-08-01,41.1814773,3.148658,Mandera,Lafey,Lafey,Damasa ,Sheep,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",80,6,1
2026-07-30,0.0,0.0,Mandera,Lafey,Lafey,Damasa ,Goats,"[Discharge from the eyes (Machozi), Abortions (Mimba Kutoka), Swollen glands]",45,4,1
2026-07-22,0.0,0.0,Mandera,Lafey,Lafey,Damasa ,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",26,2,1
2026-08-01,36.98326166666666,0.6392316666666668,Isiolo,Isiolo,Oldo/Nyiro,Nkorika ,Camel,"[Pouring Saliva (Kumwaga mate), Lamess (Kushindwa kutembea), Nasal discharges (Makamasi), Others]",51,7,0
2026-08-01,36.98319,0.6390566666666667,Isiolo,Isiolo,Oldo/Nyiro,Nkorika ,Dogs,"[Sudden Death (Kifo cha ghafla), Staggering (kutembea Kombo), Vomiting (kutapika)]",3,1,1
2026-08-01,40.9162352,-0.3421262,Garissa,Fafi,Jarajila,Amuma,Camel,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu)]",80,2,1
2026-08-01,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Diarrhoea (Kuhara)],46,3,1
2026-08-01,0.0,0.0,Mandera,Mandera East,Township,BP1,Cattle,[Difficulty breathing (Kushindwa Kupumua)],34,2,0
2026-08-01,40.45763,-0.0304849999999999,Garissa,Fafi,Jarajila,Alinjugur,Camel,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu)]",60,31,1
2026-08-01,41.82115056551993,3.932073614560068,Mandera,Mandera East,Neboi,Shafshafey,Sheep,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua)]",27,2,0
2026-08-01,41.82136011309922,3.931917166337371,Mandera,Mandera East,Neboi,Shafshafey,Chicken,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",14,2,0
2026-08-01,40.8631644,3.5560272,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",159,17,5
2026-08-01,40.8631644,3.5560272,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",178,15,2
2026-08-01,40.8682209,3.5506096,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",188,19,6
2026-08-01,41.0584612,3.0564674,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Discharge from the eyes (Machozi), Nasal discharges (Makamasi)]",70,10,1
2026-08-02,38.1984311,0.5707377,Isiolo,Garbatulla,Kinna,Kubi Arro,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi)]",56,3,0
2026-07-30,38.1984311,0.5707377,Isiolo,Garbatulla,Kinna,Kulamawe ,Sheep,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",150,10,0
2026-08-02,36.8790062,0.6995478,Isiolo,Isiolo,Oldo/Nyiro,Loosira ,Goats,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Difficulty breathing (Kushindwa Kupumua), Discharge from the eyes (Machozi)]",98,10,8
2026-08-02,36.984495,0.607784,Isiolo,Isiolo,Oldo/Nyiro,Loosira,Dogs,"[Sudden Death (Kifo cha ghafla), Bleeding from openings (Kuvunja damu), Biting (Kuuma), Vomiting (kutapika)]",5,3,2
2026-08-02,36.984495,0.607784,Isiolo,Isiolo,Oldo/Nyiro,Loosira,Sheep,"[Sudden Death (Kifo cha ghafla), Nasal discharges (Makamasi), Skin swellings (uvimbe wa ngozi), Bloody Faeces, Diarrhoea (Kuhara)]",20,5,2
2026-08-02,41.3130046,3.2045619,Mandera,Lafey,Lafey,Damasa ,Camel,"[Abortions (Mimba Kutoka), Pouring Saliva (Kumwaga mate), Lamess (Kushindwa kutembea), Nasal discharges (Makamasi)]",65,4,0
2026-08-02,41.3130046,3.2045619,Mandera,Lafey,Lafey,Damasa ,Goats,"[Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua)]",50,3,0
2026-08-02,41.2204922,3.9329514,Mandera,Mandera North,Rhamu,Rhamu ,Camel,"[Aggressiveness (Ukali), Lamess (Kushindwa kutembea), Skin swellings (uvimbe wa ngozi), Bloody Faeces]",53,5,0
2026-08-02,41.2204922,3.9329514,Mandera,Mandera North,Rhamu,Rhamu ,Goats,"[Abortions (Mimba Kutoka), Nasal discharges (Makamasi), Skin swellings (uvimbe wa ngozi)]",119,9,2
2026-08-02,41.2204922,3.9329514,Mandera,Mandera North,Rhamu,Rhamu ,Sheep,"[Lameness (Kushindwa kutembea), Pouring Saliva (Kumwaga mate), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Bloody Faeces, Diarrhoea (Kuhara)]",76,13,1
2026-08-02,41.2204922,3.9329514,Mandera,Mandera North,Rhamu,Rhamu ,Cattle,"[Aggressiveness (Ukali), Lameness (Kushindwa kutembea), Skin swellings (uvimbe wa ngozi), Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",29,4,0
2026-08-02,41.2203296,3.9330759,Mandera,Mandera North,Rhamu,Rhamu ,Chicken,"[Diarrhoea (Kuhara), Loss of weight, Nasal discharges (Makamasi)]",32,9,1
2026-08-02,0.0,0.0,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",38,19,4
2026-08-02,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],85,35,9
2026-08-02,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],45,12,5
2026-08-02,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Ano,Goats,[Skin swellings (uvimbe wa ngozi)],190,52,0
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],65,32,7
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],74,25,9
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],65,25,7
2026-08-02,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",8,5,1
2026-08-02,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",25,11,3
2026-08-02,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",14,5,1
2026-08-02,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",13,8,2
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Gubachaptho,Goats,"[Abortions (Mimba Kutoka), Skin swellings (uvimbe wa ngozi)]",250,45,5
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Ano,Goats,[Abortions (Mimba Kutoka)],180,19,2
2026-07-26,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Camel,[Swollen glands],35,12,4
2026-08-02,0.0,0.0,Mandera,Mandera South,Shimbir Fatuma,Dololo,Goats,[Skin swellings (uvimbe wa ngozi)],280,45,5
2026-08-02,38.1967424,0.5699549,Isiolo,Garbatulla,Kinna,Kulamawe ,Sheep,"[Diarrhoea (Kuhara), Loss of weight]",250,10,0
2026-08-02,38.1967424,0.5699549,Isiolo,Garbatulla,Kinna,Kulamawe ,Goats,"[Diarrhoea (Kuhara), Nasal discharges (Makamasi)]",125,15,0
2026-07-30,40.3467225,3.9402651,Mandera,Mandera West,Takaba,Alokona,Sheep,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Skin swellings (uvimbe wa ngozi), Loss of weight, Diarrhoea (Kuhara)]",98,35,8
2026-08-01,41.8538854,3.9256634,Mandera,Mandera West,Takaba,Kobdedertu,Goats,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea), Wounds on Legs & mouth, Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara), Skin swellings (uvimbe wa ngozi)]",90,35,9
2026-08-02,36.8588318,1.3376629,Samburu,Samburu North,Angata Nanyokie,Barsaloi ,Goats,[Swollen glands],35,4,0
2026-08-02,41.4151246,3.3732249,Mandera,Lafey,Fino,Fino,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara), Difficulty breathing (Kushindwa Kupumua)]",50,30,20
2026-08-02,41.4151246,3.3732249,Mandera,Lafey,Fino,Sheikh Barrow,Camel,"[Pouring Saliva (Kumwaga mate), Skin swellings (uvimbe wa ngozi), Swollen glands]",50,30,20
2026-08-02,41.4151246,3.3732249,Mandera,Lafey,Fino,Fino,Sheep,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",30,20,10
2026-08-02,41.4151246,3.3732249,Mandera,Lafey,Fino,Duntow,Cattle,[Lameness (Kushindwa kutembea)],10,5,3
2026-08-02,41.4151246,3.3732249,Mandera,Lafey,Fino,Fino,Chicken,[Nasal discharges (Makamasi)],10,5,3
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey ,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",56,36,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",46,36,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",52,36,3
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",48,25,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",49,35,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",56,25,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",45,35,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",45,25,2
2026-08-02,0.0,0.0,Mandera,Lafey,Lafey,lafey,Sheep,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara), Loss of weight]",25,12,2
2026-08-02,36.9858379,0.6222547,Isiolo,Isiolo,Oldo/Nyiro,Kambi ya juu,Goats,"[Difficulty breathing (Kushindwa Kupumua), Swollen glands, Bloody Faeces]",52,4,0
2026-08-02,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Abortions (Mimba Kutoka)],46,2,0
2026-07-30,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Diarrhoea (Kuhara)],35,2,0
2026-08-02,0.0,0.0,Mandera,Mandera East,Township,BP1,Goats,[Abortions (Mimba Kutoka)],46,2,0
2026-08-02,36.9065689,0.557838,Isiolo,Isiolo,Oldo/Nyiro,Parkuruk ,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea)]",16,2,1
2026-08-03,37.5855211,0.3566108,Isiolo,Isiolo,Burat,Leparua/Lchurai ,Goats,"[Nasal discharges (Makamasi), Diarrhoea (Kuhara), Others]",149,29,0
2026-08-03,41.012458,3.4081352,Mandera,Lafey,Warankara,Unknown,Goats,[Lameness (Kushindwa kutembea)],52,1,0
2026-08-03,41.012458,3.4081352,Mandera,Lafey,Warankara,Unknown,Camel,[Skin swellings (uvimbe wa ngozi)],21,5,0
2026-08-03,0.0,0.0,Mandera,Mandera East,Arabia,Othaaa,Cattle,"[Swollen glands, Abortions (Mimba Kutoka), Skin swellings (uvimbe wa ngozi)]",52,13,5
2026-07-24,0.0,0.0,Mandera,Mandera South,Kutulo,Sukela ,Goats,[Nasal discharges (Makamasi)],203,10,1
2026-07-25,0.0,0.0,Mandera,Mandera South,Kutulo,Garbiti ,Goats,[Abortions (Mimba Kutoka)],320,6,0
2026-08-03,41.012458,3.4086226,Mandera,Lafey,Warankara,Unknown,Camel,[Skin swellings (uvimbe wa ngozi)],23,2,0
2026-08-03,41.3133182,3.2059948,Mandera,Lafey,Lafey,Damasa ,Goats,"[Abortions (Mimba Kutoka), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",63,4,1
2026-08-03,0.0,0.0,Mandera,Lafey,Lafey,Damasa ,Camel,"[Pouring Saliva (Kumwaga mate), Difficulty breathing (Kushindwa Kupumua)]",50,2,0
2026-08-03,37.4328971,0.3665035,Isiolo,Isiolo,Burat,Leronko,Goats,"[Abortions (Mimba Kutoka), Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Others]",26,3,1
2026-08-03,36.9856098,0.6232576,Isiolo,Isiolo,Oldo/Nyiro,kambi ya juu,Goats,"[Difficulty breathing (Kushindwa Kupumua), Discharge from the eyes (Machozi), Swollen glands, Diarrhoea (Kuhara)]",46,6,1
2026-08-03,36.9858379,0.6222547,Isiolo,Isiolo,Oldo/Nyiro,Raap/water point,Goats,"[Discharge from the eyes (Machozi), Swollen glands]",52,4,1
2026-08-01,40.3510438,3.9436321,Mandera,Banissa,Banissa,Antharak,Camel,[Pouring Saliva (Kumwaga mate)],100,11,6
2026-08-02,41.8584997,3.9369659,Mandera,Mandera West,Takaba,Bamba Taka,Camel,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Lamess (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Wounds on Legs & mouth, Skin swellings (uvimbe wa ngozi), Swollen glands, Diarrhoea (Kuhara), Discharge from the eyes (Machozi), Nasal discharges (Makamasi)]",87,25,6
2026-08-03,41.8585519,3.9369876,Mandera,Mandera West,Takaba,Alokona,Cattle,"[Abortions (Mimba Kutoka), Sudden Death (Kifo cha ghafla), Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua), Diarrhoea (Kuhara), Swollen glands, Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Wounds on Legs & mouth]",78,41,8
2026-08-03,106.7936183,-6.2428505,Isiolo,Isiolo,Oldo/Nyiro,Township,Dogs,"[Aggressiveness (Ukali), Staggering (kutembea Kombo), Biting (Kuuma)]",12,4,2
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",4,4,0
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",7,4,1
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",34,16,4
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",20,15,1
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",16,11,4
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Wounds on Legs & mouth, Lamess (Kushindwa kutembea), Discharge from the eyes (Machozi), Swollen glands]",9,5,2
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",11,6,2
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",25,12,4
2026-08-03,36.9858379,0.6222547,Isiolo,Isiolo,Oldo/Nyiro,Kambi ya juu,Goats,"[Difficulty breathing (Kushindwa Kupumua), Swollen glands, Diarrhoea (Kuhara), Others]",37,6,1
2026-07-27,39.9223343,3.6803127,Mandera,Mandera West,Gither,Hardimtu,Camel,"[Lamess (Kushindwa kutembea), Pouring Saliva (Kumwaga mate), Swollen glands]",29,25,3
2026-08-03,39.9223343,3.6790677,Mandera,Mandera West,Gither,Kalafoow,Camel,"[Abortions (Mimba Kutoka), Lamess (Kushindwa kutembea), Nasal discharges (Makamasi), Wounds on Legs & mouth]",23,20,1
2026-08-03,39.9223343,3.6790677,Mandera,Mandera West,Gither,Brka,Sheep,"[Abortions (Mimba Kutoka), Bleeding from openings (Kuvunja damu), Lameness (Kushindwa kutembea), Difficulty breathing (Kushindwa Kupumua)]",150,123,8
2026-08-03,38.789651,1.2106823,Isiolo,Merti,Cherub,Ramat Sabo Grazing Area,Cattle,"[Pouring Saliva (Kumwaga mate), Lameness (Kushindwa kutembea), Others]",10,2,0
2026-08-03,37.3281166,0.4142183,Isiolo,Isiolo,Burat,Nkare Sirkoi ,Goats,"[Nasal discharges (Makamasi), Wounds on Legs & mouth]",123,3,0
2026-08-03,0.0,0.0,Mandera,Mandera East,Arabia,Hegalow,Camel,"[Swollen glands, Abortions (Mimba Kutoka)]",56,15,7
2026-08-06,0.0,0.0,Mandera,Mandera East,Arabia,Othaa,Camel,"[Swollen glands, Abortions (Mimba Kutoka), Wounds on Legs & mouth]",73,26,5
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Camel,"[Lamess (Kushindwa kutembea), Wounds on Legs & mouth, Discharge from the eyes (Machozi), Swollen glands]",17,11,2
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Sheep,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Diarrhoea (Kuhara)]",6,4,1
2026-08-03,40.871381,4.1086856,Mandera,Banissa,Malkamari,Hullow,Goats,"[Lameness (Kushindwa kutembea), Nasal discharges (Makamasi), Discharge from the eyes (Machozi), Bloody Faeces]",12,8,2
2026-08-03,41.8467094,3.9242438,Mandera,Banissa,Banissa,Domal ,Goats,[Nasal discharges (Makamasi)],302,9,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",90,25,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Diarrhoea (Kuhara)],90,35,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Sheep,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",60,12,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Difficulty breathing (Kushindwa Kupumua)]",80,35,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Nasal discharges (Makamasi), Discharge from the eyes (Machozi)]",100,30,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Chicken,[Diarrhoea (Kuhara)],30,5,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",80,15,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",95,10,1
2026-08-03,41.0581462,3.056482,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Nasal discharges (Makamasi)],60,20,1
2026-08-03,41.0584612,3.0564674,Mandera,Lafey,Alango Gof,Alungo ,Goats,[Diarrhoea (Kuhara)],70,30,1
2026-08-03,41.0584612,3.0564674,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi)]",100,20,1
2026-08-03,41.0584612,3.0564674,Mandera,Lafey,Alango Gof,Alungo ,Goats,"[Discharge from the eyes (Machozi), Nasal discharges (Makamasi)]",90,25,0
2026-08-04,40.8679049,3.5506265,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",103,6,2
2026-08-04,40.8679049,3.5506265,Mandera,Mandera North,Morothile,Marothile ,Goats,"[Abortions (Mimba Kutoka), Difficulty breathing (Kushindwa Kupumua), Nasal discharges (Makamasi), Diarrhoea (Kuhara)]",119,12,6
